Rank,Account,Character,Class,Level,Experience,Dead
404,bibicc,BibicDelve,Champion,94,2840875993,Dead
405,eC7oni,Utopian_Slowpoke,Raider,94,2840437357,Dead
406,space_dragoon,dragoon_NegativeDamage,Raider,94,2838770490,Dead
407,SuperEd,AHYESSSIR,Champion,94,2838614468,
408,The_EqualiZer44,AiSiDie,Assassin,94,2837638549,Dead
409,BigMike_,BigMikeBromanceAgain,Guardian,94,2837370564,Dead
410,Spyanide,idroppedaberekssoignite,Elementalist,94,2836358108,
411,Despize,RQ_DemiTwo,Assassin,94,2836236518,Dead
412,alegri1337,DelveOgar,Chieftain,94,2835802832,Dead
413,lunglung01,EndlessDelveLunaaa,Champion,94,2832394974,Dead
414,dive,HideMyThunder,Ascendant,94,2826074425,Dead
415,bvgftr,겉절이버서커,Berserker,94,2825789637,Dead
416,Delenios,MissLLRFtankypapi,Inquisitor,94,2822778316,Dead
417,Sarrom107,Sarrom_Delves_DEEPER,Saboteur,94,2821947580,Dead
418,SlightRedeye,Redeye_RedShirt,Champion,94,2820031711,Dead
419,Stealthwing,EndlessDelvePikAgain,Hierophant,94,2819783138,Dead
420,1BABEDI,GiftGabii,Pathfinder,94,2816276119,Dead
421,Wrekk,OF_Rage,Inquisitor,94,2815564686,Dead
422,Rinko,RinkoMistakesWereMade,Deadeye,94,2811720196,Dead
423,waiitekk,NintyfiveFoSurethisTime,Trickster,94,2810931480,Dead
424,Ur-Qu4n,Ur_Quan_Drilling,Hierophant,94,2810362002,Dead
425,StragusPoE,Cediana,Ascendant,94,2808487827,Dead
426,BlueWool,JasuKaivuriKaivaaKai,Inquisitor,94,2808359060,Dead
427,낭만펀치,HC_개박살,Juggernaut,94,2807684260,
428,Zrrcu,colddelveyikes,Occultist,94,2804252645,Dead
429,Roostallion,fiery_endlessboredom,Chieftain,94,2803921893,Dead
430,zezere,zezeredelve,Occultist,94,2803602640,
431,Ashot_Shakelshot,RizakrkoSlayer,Slayer,94,2802295338,Dead
432,boomy212,zdfgzdfgzdfg,Saboteur,94,2801186331,Dead
433,Deacont,NevaMissTargeting,Juggernaut,94,2800341150,Dead
434,dangla1603,PushMeAgainㆍ,Raider,94,2800055550,
435,tra5010,mega_spelunking,Inquisitor,94,2798137891,Dead
436,fire782149,EndlessDelveLulzz,Occultist,94,2796972778,
437,frostnova37,UtilityFlaskHunter,Hierophant,94,2796311258,Dead
438,rookierukh,rookierukhDelve,Occultist,94,2795017994,Dead
439,Krokodilchik,ВОЕНКОМАТ_ОТПУСТИ,Pathfinder,94,2793336532,Dead
440,TG1337,qwedsadasd,Elementalist,94,2792509231,
441,Kimano,RuckFoas,Inquisitor,94,2791990469,Dead
442,Dogtordog,burgerlord,Slayer,94,2791813551,
443,m1a5s,DeepMasy,Occultist,94,2790609485,Dead
444,GoKhai,EndlessKhai,Pathfinder,94,2789006377,
445,Thailesk,Thaiidsqjdoizahfaoihvgz,Occultist,94,2788182111,Dead
446,PoEAlgebra,AlgebraDelve,Juggernaut,94,2785991218,Dead
447,Linak,Linqkz,Occultist,94,2785897839,Dead
448,RudyBaby,Rudy_DelveOne,Raider,94,2783271377,Dead
449,Zhalfir21,zergnverlgczkejrnbgxfce,Champion,94,2781608853,Dead
450,apinkpwny,TellMeIBurnBrightPwny,Inquisitor,94,2780495430,Dead
451,Hevoxx,Hvxcol,Occultist,94,2780467914,Dead
452,kepchuk88,_FF_FFFFFFFFFF,Juggernaut,94,2779847821,Dead
453,Wuxi,Wuxi,Elementalist,94,2779469635,Dead
454,Starcraft2012,FrameZ_NoMoreSlinging,Occultist,94,2776275384,Dead
455,fdbug,Fdbug_EndthisDelve,Berserker,94,2771022958,Dead
456,Shortyrose,__Rose__,Assassin,94,2767921466,Dead
457,Celly123,Celly_Deep,Saboteur,94,2765740046,Dead
458,Rulky,DelvRul,Pathfinder,94,2764850285,
459,Flappynoodle,Sadgekek,Inquisitor,94,2762873054,Dead
460,MileyTwerkinCyrus,FakeCurrencyAcquirer,Berserker,94,2760585071,Dead
461,jehovax,pissjugsandbooze,Pathfinder,94,2760348502,Dead
462,Rezoluterush,htebob,Berserker,94,2760192102,Dead
463,smock1096,KlausGrabowski,Chieftain,94,2759707219,
464,parsethis,ㆍParseㆍ,Deadeye,94,2759380408,Dead
465,NoriTwitch,NoriFirstDelve,Champion,94,2758729874,Dead
466,Poupii,FuckWeGoDelveAgain,Gladiator,94,2758696050,Dead
467,Breedstrike,BreedSSFHC,Occultist,94,2757460671,Dead
468,Neo21605,Neo_EndlessCopium,Ascendant,94,2756292373,Dead
469,xSytezion,MozzarellaTomate,Occultist,94,2755269026,Dead
470,Kiom,MaximusDelvimusMeridius,Champion,94,2754456420,Dead
471,andolaur,finnSixtyNine,Champion,94,2753871903,Dead
472,RakerZzz,Dededededeaddestruction,Necromancer,94,2753547308,Dead
473,Landoro,Yaki_delve,Gladiator,94,2752641149,Dead
474,IChisa,adsfadsgfdtilted,Raider,94,2750840457,Dead
475,Jorge013,JC_MustGoDEEPER,Pathfinder,94,2750445261,Dead
476,Takes_GGG,RaidersGoodCOPIUM,Raider,94,2749736488,Dead
477,RFeath,RF_DELVER,Occultist,94,2748596163,Dead
478,Azkaall,Rew_,Gladiator,94,2748133365,Dead
479,Sioringas,Nick_Endless,Guardian,94,2744236269,Dead
480,vykora,POE_so_sad_POE,Inquisitor,94,2743637359,Dead
481,KyJellyTime,ky_endlessdelve,Inquisitor,94,2742013971,Dead
482,DVasButt,Bedgeㆍㆍㆍ,Inquisitor,94,2741363991,Dead
483,Nitheror14,Zerkhem_Delve,Berserker,94,2740889433,Dead
484,Ellundryl,SlayingTheNoobs,Slayer,94,2740139683,Dead
485,OrbitMirren,__ORB_IT,Juggernaut,94,2739617942,Dead
486,Muximusic,MuxiAnubis,Guardian,94,2739487982,Dead
487,KhitPOE,KhitEndlessQue,Hierophant,94,2737877270,Dead
488,CptCalamari,EnjoyingAYAYAweapon,Guardian,94,2737736696,
489,Fidalgo,Fidalgs,Inquisitor,94,2737582894,Dead
490,saint_antohsa909,awaaw_dawdaw,Necromancer,94,2736568052,Dead
491,ReliableFails,CanWeMakeItㆍSheemies,Occultist,94,2736519251,Dead
492,ka3ka91,Sigma_Axe,Slayer,94,2735403258,Dead
493,8DD,qweqweqweqweqewqwewqeqw,Berserker,94,2735047283,Dead
494,Al.WakeUpCall,GigaDiglett,Champion,94,2731896440,Dead
495,Frazze,FrzDelveAgain,Occultist,94,2731774378,
496,BoshyTime,OldManBoshy,Inquisitor,94,2731278567,Dead
497,Inioch,iwpeajfawiejg,Raider,94,2731205917,Dead
498,kim_new,KNEW_B,Elementalist,94,2731121339,Dead
499,DragonEater,PuttingSRSToTheTest,Guardian,94,2730798253,
500,Frost666,TaakiZerkAgane,Berserker,94,2730213466,
501,NecessaryEviI,fcxgvcxvxcvsdfsd,Champion,94,2727007887,Dead
502,DrDexxer,DrDexxer_Endless_B,Ascendant,94,2724922992,Dead
503,zeraan,DEEBUSGOAGANE,Inquisitor,94,2723835922,Dead
504,ougisanzensekai,trahatbtrahatb,Champion,94,2720266711,Dead
505,Azkaall,Rew_D,Juggernaut,94,2719414142,Dead
506,Ellundryl,ToxicFungi,Occultist,94,2719368823,
507,Tatiantel2,TatiFML,Hierophant,94,2717159646,
508,vokasss,Vokasss_Delve_Helix,Champion,94,2716241211,Dead
509,먼지깽이,이거저거다죽이고챔피언으로돌아옴,Champion,94,2716038439,Dead
510,jaqammo,dotdotjaq,Ascendant,94,2714903623,Dead
511,Ttwicex,FUCKSTOFA,Chieftain,94,2713400018,Dead
512,Hevoxx,Wthvxf,Trickster,94,2712736222,Dead
513,kelzinkton,MikaDagg,Slayer,94,2712638189,
514,chewysranger,chewysgonnastartover,Ascendant,94,2711132912,Dead
515,Terrifico,TAIJUG,Juggernaut,94,2710618202,Dead
516,Flectronic,밀리의마지막불꽃,Champion,94,2710276473,Dead
517,FullMetalRusted,TaiGaijin,Chieftain,94,2709752096,Dead
518,Donevir,Donevir_RF_Reroll,Inquisitor,94,2709621437,
519,The_Bucther,Frostbubble_Hc_Beast,Juggernaut,94,2705258190,Dead
520,MysticArchangel,gfydpioughnuijosdgor,Champion,94,2705037243,Dead
521,Bawbson,SpeedranDethPeepoHappy,Chieftain,94,2704477819,Dead
522,WannabeNinjaFFS,WontBeLong,Occultist,94,2704031736,Dead
523,Str3Rx,Imeatsht,Gladiator,94,2703255346,Dead
524,HXLYNVTIXNVL,HXLY_BXVCHXPXSXDX,Occultist,94,2702038076,Dead
525,TropicBuffalo,OneDayNoLag,Occultist,94,2701952079,Dead
526,Immerfestedruff,FesteDruffShieldBoy,Gladiator,94,2701534467,Dead
527,EVILkenny,GloydTheDestroyer,Guardian,94,2698469706,Dead
528,Areyos,XIB_euserverhahahaah,Occultist,94,2698335481,Dead
529,AtomAdriboule,Delvemci,Saboteur,94,2695161908,Dead
530,ralaeha,still_not_prepared,Champion,94,2694330646,Dead
531,Martypoez,Marty_LastToStart,Slayer,94,2693858636,Dead
532,Almateran,Stahl_end,Juggernaut,94,2693715750,Dead
533,ka3ka91,Sigma_Nuts,Pathfinder,94,2692771791,
534,Mandosz,AhSh_tHereWeGoAgain,Inquisitor,94,2692524899,Dead
535,Kohface,Nosie,Pathfinder,94,2692414465,Dead
536,Crikyy,ManyaTudem,Hierophant,94,2692251940,
537,Silpertti,DicksRequirements,Inquisitor,94,2691188862,Dead
538,dlfko,zyx_xyz,Champion,94,2690514716,Dead
539,Spr3e,DAD_DICK_DELVE_IS_FUN,Hierophant,94,2689451456,
540,Aluk,Alukdvdv,Elementalist,94,2689396853,Dead
541,muir,CrumpleFace,Elementalist,94,2688573665,Dead
542,Stenforce,STENFORCEKAIVAA,Berserker,94,2688547178,Dead
543,krokam132,dwadawdawdawdawdawd,Hierophant,94,2687819684,Dead
544,ViliusSuxBlackCock,yeahthisgamesux,Pathfinder,94,2687476323,Dead
545,kevson1993,skskskskksksksks,Necromancer,94,2685560916,Dead
546,Noalkain,Raoul_Sa_Roule,Assassin,94,2685278124,Dead
547,Grubbzor2,Gore_Devlin,Trickster,94,2681457800,Dead
548,smeekz,smeekzsrs,Occultist,94,2679805469,Dead
549,DuxxBalboa,Duxxsixpoolgaming,Gladiator,94,2679475073,
550,mortensm,NicoAndZanaSonSM,Champion,94,2676470896,Dead
551,klirr,kek_dying_a_lot,Deadeye,94,2675764114,
552,madaraxgod,kakjeyaslab,Deadeye,94,2675008121,Dead
553,CrunerD,agfzoijkhnzagiponzgee,Gladiator,94,2672802230,Dead
554,Hunterbarbies,NewOneToTRAPS,Saboteur,94,2671874954,Dead
555,quiet18121989,EndlessTravel,Assassin,94,2670933054,Dead
556,Ventustg,RapidStairClimber,Guardian,94,2670237450,Dead
557,mausan666,sadffdsgffdsg,Occultist,94,2669699385,Dead
558,Altstera,Astadommers,Guardian,94,2669097046,Dead
559,Patabixi,asdfnpnun,Deadeye,94,2667602727,Dead
560,neokoros,delvecasually,Chieftain,94,2665991547,Dead
561,MeShaMaaN,MeShaMaaN_Chillinnn,Occultist,94,2665616605,Dead
562,Angel22Black,D_d_death,Deadeye,94,2664957074,Dead
563,rabko,FaceInDirtAssSoDeep,Ascendant,94,2664702219,Dead
564,Apok4,ApokaScourgeDelve,Ascendant,94,2664142483,
565,replus,KissTheRain,Champion,94,2663593155,
566,Clodios_,The_Mine_is_on_Fire,Inquisitor,94,2658074992,Dead
567,CephasMar,Cephas_H_KB_Totemss,Hierophant,94,2658074992,Dead
568,Xender,XendyDelving,Occultist,94,2658074992,Dead
569,Darkee,imgoingtodiefastttt,Berserker,94,2658074992,Dead
570,Akuyaku,RFsatCD,Occultist,94,2658074992,Dead
571,CoopNasty,EatAssHailSatan,Inquisitor,94,2658074992,Dead
572,Santelul_,VortexIsBackOnTheMenu,Occultist,94,2658074992,Dead
573,Panina,SeksFotUnder,Gladiator,94,2658074992,Dead
574,zahiel51,DiggyDiggybbers,Chieftain,94,2658074992,Dead
575,Jezie,PlsLetMeAdjustDCTimer,Deadeye,94,2658074992,Dead
576,kim_new,KNEW_PB,Elementalist,94,2658074992,Dead
577,D_A_N_G_E_R,RHINOTHEDEEPIV,Gladiator,94,2658074992,Dead
578,bavs01,RedpilledGamer,Champion,94,2658074992,Dead
579,slzlol1200,DelveHansel,Guardian,94,2658074992,Dead
580,squerc,victorchaoss,Occultist,94,2658074992,Dead
581,Ventrua,VentruaDIEDLOOOOOOLW,Occultist,94,2658074992,Dead
582,Moar1,MoarRFFRFR,Inquisitor,94,2658074992,Dead
583,_Ntropy,FlamingBrownTropy,Chieftain,94,2658074992,Dead
584,boodoo,Darth_Bourbax,Gladiator,94,2658074992,Dead
585,Carlucio,DelvinaCarlucia,Occultist,94,2658074992,Dead
586,Actual_Seasoning,Cofikee_going_deep,Gladiator,94,2658074992,Dead
587,FromWithout,pokazivau_dva_raz,Occultist,93,2639266861,
588,Exile859,goshthathurts,Berserker,93,2636055991,Dead
589,smock1096,FrozenYogurt,Elementalist,93,2635455640,Dead
590,Wondrr,WondrAGANE_delve,Berserker,93,2634530945,Dead
591,raslabsya4el,EBATSA_V_COFFEEVARKU,Champion,93,2634351389,
592,BoostCoder,BoostedSlinger,Chieftain,93,2632949302,Dead
593,realfatdino,CasualDeepnessEnjoyer,Occultist,93,2631998103,Dead
594,hutabasan,hutabasan_bow,Deadeye,93,2630029412,Dead
595,xfiendmate,vzorka,Chieftain,93,2629715568,Dead
596,Wiizai,WiizaiCHECKDELVE,Berserker,93,2629451938,Dead
597,QualiaH,Qualia_DelvePainArrive,Assassin,93,2627166686,Dead
598,sofiaperopero,asteroidddddddddd,Occultist,93,2625261812,
599,Yo_1o,Templar_Pojilou,Guardian,93,2624827927,Dead
600,valami33,ikszdé_Paaaaain,Inquisitor,93,2624372276,Dead
601,Dahrak,TenNakedRhoasAtRamNest,Saboteur,93,2623685699,Dead
602,Mechkov,PlayLifeSomethingdiff,Raider,93,2622264561,Dead
603,Sorafina,Abraxis_ZV,Saboteur,93,2622101466,Dead
604,rfnc911,dsaweqcvdsfad,Gladiator,93,2620353765,Dead
605,Zullan,ZullanDeeeeeep,Champion,93,2620038498,Dead
606,limittesting1,ShutUpBuggets,Gladiator,93,2618664944,Dead
607,Adanir09,AdanirEndlessZerk,Berserker,93,2615969737,Dead
608,Flute97,fluterfagaine,Inquisitor,93,2613429457,Dead
609,Kboom,Kboom_BV,Chieftain,93,2611087246,Dead
610,haibublz,delveBVmemesTwo,Chieftain,93,2610117943,Dead
611,Zurm_,Zurm_Delve,Saboteur,93,2604683685,Dead
612,mastermedivh,RaizQTsLeftNut,Champion,93,2604546156,Dead
613,Giber,LongNeckBertt,Inquisitor,93,2603037844,Dead
614,Comm4nderX4nder,InboundDemi,Necromancer,93,2602159814,Dead
615,LelleASD,StopidIsVersace,Deadeye,93,2602060607,Dead
616,WinnerSinclair,shatter_these_nuts,Slayer,93,2601609005,Dead
617,Valgyr,ValgyrDelve,Occultist,93,2600406070,Dead
618,KillaCam91,delve_docArrive_,Raider,93,2600133865,
619,Oscrix,NOSELING_WARRIOR_,Champion,93,2599899216,Dead
620,TheVialex,fdgsdfgffgjgjerasfdgrzf,Champion,93,2599622873,Dead
621,DragonEater,ManaManGoesDelving,Hierophant,93,2599567814,Dead
622,Mikka29085,MikkaStarter,Saboteur,93,2597495631,Dead
623,newplayerr,Peltosen_Tauski,Guardian,93,2596175258,
624,DJeisfsdfdfhfgh,SaniaAUF,Gladiator,93,2594312774,Dead
625,habbey,OptiDigsAgane,Juggernaut,93,2593513266,Dead
626,Happygamer,BeefRF,Inquisitor,93,2592542790,Dead
627,Towerbrah,OIBRUVWATBUILD,Assassin,93,2591598850,Dead
628,smsam123,jofwikmvddwoksl,Slayer,93,2590990744,Dead
629,Xantira,XantiDelve,Guardian,93,2590125977,Dead
630,DreamTheory,DreamsFlaming,Chieftain,93,2588334770,
631,i_love_will_69,LifeWithSoju,Elementalist,93,2587504743,Dead
632,Cogmaster,DarkNoseChillsII,Occultist,93,2586798801,
633,DrJecht,JechtRF,Chieftain,93,2585901342,Dead
634,GabranthXI,DELVEisTRASH,Juggernaut,93,2581945291,Dead
635,Matlock0,IceTrashh,Berserker,93,2581069733,Dead
636,Ynnioneu,Ynneniten,Occultist,93,2580832314,Dead
637,__xyz___,kokly,Necromancer,93,2580324619,Dead
638,Octavian0,OctlessDelve,Pathfinder,93,2580181263,Dead
639,Interiorgrafics,Znqmnq,Gladiator,93,2579237627,
640,Hevoxx,BigJugHvx,Juggernaut,93,2579196781,Dead
641,Jakobii,EndlessVortexobii,Necromancer,93,2578575996,
642,ddh73,ROUND_TWO_BOOT,Occultist,93,2577613157,
643,cecisa,Reafly_RF,Chieftain,93,2576609916,Dead
644,dslily,hugejuggs,Juggernaut,93,2570277744,Dead
645,Sleepless13,ZeroArmourGamer,Trickster,93,2569945171,Dead
646,Tumorii,JaKuiluun,Trickster,93,2569045509,Dead
647,Melleyne,WorldOfDelvecraft,Pathfinder,93,2568774164,Dead
648,beava155,CUMspelunker,Inquisitor,93,2566734280,
649,poopbutts2200,ProbablyNotADemi,Deadeye,93,2566348867,Dead
650,Danfro,Danfro_Delvex,Raider,93,2565238159,
651,mtv_skepeer,Skeepeeer_RosesAreRed,Guardian,93,2565222720,Dead
652,ReynarCelBazat,Reynartotemagain,Hierophant,93,2564594850,Dead
653,SpaniardPuss,SpaniardMaximumManquer,Guardian,93,2563261420,Dead
654,AndreyFD312,ShahtabobraIII,Champion,93,2563013029,
655,_KyBaJlga_,BadKek_Jivi,Inquisitor,93,2562312640,Dead
656,ChueanXion,HifromThirdWorldCountry,Berserker,93,2562004964,Dead
657,DrewSprintall,BabyCock,Chieftain,93,2560517944,Dead
658,fdbug,EndlessStarlitSeason_,Berserker,93,2559265688,Dead
659,SSxty,agdshdj,Occultist,93,2559244125,
660,Maximus2905,LuciousMinionsXD,Necromancer,93,2555960119,Dead
661,Trexx87,MoriaEnthusiast,Occultist,93,2555135112,Dead
662,Heroyc_,Heroyc_CrashedMineCart,Gladiator,93,2554729071,Dead
663,puple_haze,Xiuhktecuhtli,Chieftain,93,2554660690,Dead
664,YunoMaining,Maining_IdkWatImDoing,Ascendant,93,2554068768,Dead
665,Xhye,XhyeㆍOops,Necromancer,93,2553684153,
666,Adanir09,AdanirEndlessTR,Champion,93,2553019972,Dead
667,Silpertti,ChiefTaintCrack,Chieftain,93,2552215621,Dead
668,Actual_Seasoning,Cofikee_Imagine_Dying,Gladiator,93,2552072824,Dead
669,Machetelol,ignite_pro_lifer,Elementalist,93,2550956985,Dead
670,Ovvy,FlaszkOvvy,Occultist,93,2549725086,Dead
671,zloilokk92,Bad_JuJu_RFDED,Inquisitor,93,2548618143,Dead
672,Strat_X,HC_VoRTeX_,Occultist,93,2547331721,
673,blötdjur,endlessMidget,Occultist,93,2545129486,
674,Darxo,Billy_EDHC_BillChill,Ascendant,93,2541353320,Dead
675,Powerberry,papajemjem,Saboteur,93,2540756470,Dead
676,kog1115,GoodGriefGriff,Occultist,93,2540212957,Dead
677,Tjark6,TjarkㆍDelvedocLeave,Guardian,93,2537894523,Dead
678,Wuxi,WuxiReroller,Guardian,93,2537366485,Dead
679,Ilzzon,DeadloserDelve,Ascendant,93,2537291021,Dead
680,donbigz,ปาขวดเน่า๗๗๗๗,Pathfinder,93,2537146991,Dead
681,mrcool0506,BeoTheElementalistMain,Elementalist,93,2536678841,Dead
682,Revvivval,RingKilledMeAtStash,Occultist,93,2535782589,Dead
683,Ikafati,Ika_MadnessVeneer,Ascendant,93,2534161066,Dead
684,xxnoname113,БурюсьНаСтандарт,Occultist,93,2533742777,
685,mega2k0,dddsadsdsda,Elementalist,93,2533035250,Dead
686,Wye2491,AHESGBESWTWBF,Champion,93,2532210658,Dead
687,Ventrua,VentruaSunder,Slayer,93,2531518972,Dead
688,Otariinae,poiqwer,Ascendant,93,2531383848,Dead
689,2domukas2,DMS_NoClue,Ascendant,93,2531137335,Dead
690,DaDaImba,СтасоШахтер,Inquisitor,93,2529378732,Dead
691,syflox,asdsgvdfgsd,Elementalist,93,2529132472,Dead
692,phobei,little_mouse,Ascendant,93,2528787468,Dead
693,chewtoyy,chewipf,Pathfinder,93,2528462497,Dead
694,Ovvc,OVVRF,Inquisitor,93,2528154387,Dead
695,Actual_Seasoning,Cofikee_ZHPDPS,Deadeye,93,2527095641,Dead
696,Guys79,Wintertide_Delver,Occultist,93,2527020536,
697,KKRT,KKRTEndDelveTornadoOcc,Occultist,93,2526036085,
698,allgameru,ПиуПиуБамБамБум,Deadeye,93,2523082116,Dead
699,21121995q,сасатбь,Saboteur,93,2522954879,Dead
700,nachette,Jefrhola,Inquisitor,93,2522681706,Dead
701,MagicEngelspinner,nachiketa,Chieftain,93,2522385073,Dead
702,Vylkodava,LastTryVylk,Champion,93,2521902655,Dead
703,CrackySmoker,Grimsmegagoathole,Occultist,93,2519195066,
704,Jaddo5334,Jaddoable,Guardian,93,2519170137,
705,niakretsed,DesterAgane,Gladiator,93,2518469460,Dead
706,paparapapam,додна,Gladiator,93,2518296167,Dead
707,Hilzu,Waves_MTXFarmer,Champion,93,2516550180,
708,NewSpiral,Fast_Delllve,Necromancer,93,2514856340,Dead
709,Obsgure,blau_delve,Inquisitor,93,2511385114,
710,Shampulion,Troy_Harder_Shield,Berserker,93,2510645348,Dead
711,DocSupaTrupa,TheTestOpener,Saboteur,93,2510391749,Dead
712,Layomm,sdfsfsAaaaa,Slayer,93,2509642672,Dead
713,Skware1,vT_,Raider,93,2507750152,Dead
714,DerPimpvater,Der_RighteousFireDelver,Inquisitor,93,2507730085,Dead
715,Unk_Particle,MyMysteryBoxRun,Inquisitor,93,2506466673,Dead
716,nspyro,HelpMeSpider,Ascendant,93,2506353030,Dead
717,Dirgos,DeadNoNeInside,Inquisitor,93,2505055380,
718,tdtopclass,BFtP_EndssDel,Chieftain,93,2504179053,
719,Street93,Street_Fümpf,Berserker,93,2504111396,Dead
720,stellar476,gooodnSucks,Champion,93,2503151214,Dead
721,Twistedpaw,PainChampMiner,Champion,93,2501714383,Dead
722,Vvckdgame,Vvckdgame_ttv,Elementalist,93,2501074592,Dead
723,Crikyy,ManyaBonksYuui,Hierophant,93,2500051216,Dead
724,BioPsihoz7,IriskaKOTLETKA,Occultist,93,2499606812,
725,djrock2,BanaFunny,Occultist,93,2496760284,Dead
726,Zeldwich,VictorTechnology,Champion,93,2493238136,Dead
727,fall35,EndlessCoomcoctiontwo,Occultist,93,2492051010,
728,p1r0mant3,KONTENTkuskaDERMA,Inquisitor,93,2489538126,Dead
729,RodrigoPetter,PetterOfExileDelve,Inquisitor,93,2489526027,Dead
730,oioifeit,RAMBO_END_SIX,Champion,93,2488558786,Dead
731,Dsfarblarwaggle,waggleWOWTBCCLASSIC,Trickster,93,2487758245,Dead
732,lupy501,DelveIntoMyGooch,Chieftain,93,2486904315,
733,disced,Disced_____,Gladiator,93,2486709248,
734,kpp170,taro_gogogo,Ascendant,93,2486552710,Dead
735,Bloodspelll,Nummer_drei_,Inquisitor,93,2486530286,Dead
736,Blackknight373,Katagorath_Delve,Champion,93,2486314556,Dead
737,Volonnais,RFTUTU,Inquisitor,93,2484980051,
738,HoppeTV,Hoppe_Delve_TR,Champion,93,2484453334,Dead
739,Eriotto,longneckdeepdelve,Inquisitor,93,2482551006,Dead
740,Nikoff,Koffzz,Juggernaut,93,2481980361,Dead
741,sookut,soookut,Hierophant,93,2480204328,Dead
742,2domukas2,DMS_MeAndMyDecoyBro,Hierophant,93,2479354826,Dead
743,seedmole,delveVeryRoughTime,Saboteur,93,2476629049,Dead
744,Fortitude,DyingToGetToChris,Champion,93,2474893871,
745,Rapide1990,GP_Chrisp,Occultist,93,2473886753,Dead
746,leebeer866,MJ_HCDD,Necromancer,93,2473299746,Dead
747,charlots,RFthisTime,Inquisitor,93,2471786689,Dead
748,WARPAINTER,WorryAboutDamageLater,Gladiator,93,2471759712,Dead
749,Darkenthesky,AlreadyInStandard,Occultist,93,2469439728,Dead
750,bdy,bdy_derp,Trickster,93,2469139586,Dead
751,OPerior,thatsucks,Guardian,93,2468951915,
752,TRTG,bcvbcvbcvbcvbvcbcvb,Inquisitor,93,2467311058,Dead
753,kobe24president,Jelq_King,Assassin,93,2466964104,Dead
754,Heshla,HeshlaFullPepeg,Chieftain,93,2466256697,Dead
755,Spudnubs,elkciP,Hierophant,93,2466233760,Dead
756,Cahrazy,CahrazyHel,Champion,93,2463372517,
757,Anthalol,AveragePePringleEnjoyer,Necromancer,93,2462621119,Dead
758,Garrygoth,TonysDelve,Necromancer,93,2462207032,Dead
759,Synash,Champlix,Champion,93,2462031818,Dead
760,SuchValue,DelveDeadge,Ascendant,93,2461905186,
761,Bobocka,sdvgsdfvbsdr,Ascendant,93,2460750607,Dead
762,Grusgrabben,JockeMedMacen,Inquisitor,93,2460625437,Dead
763,CorkLepton,CrokHentai,Ascendant,93,2457777898,Dead
764,molakay,rtgdgdfgdf,Chieftain,93,2456854531,
765,MercifulManiac,asdfasdasdaz,Guardian,93,2456751911,
766,kidutu,Siconotbaited,Deadeye,93,2456057332,Dead
767,Urbyfrost,Urbyfrost_Deep,Slayer,93,2455921256,Dead
768,OrbitMirren,__ORBIT,Juggernaut,93,2455921256,Dead
769,r0pk3,MrEkoGauntlPrac,Ascendant,93,2455921256,Dead
770,Mortalshare1616,WorstBuildTHisYearKEK,Chieftain,93,2455921256,Dead
771,Eriotto,sdgfgjhkjkfdrmsvoiklefn,Slayer,93,2455921256,Dead
772,Sarrom107,Sarrom_Delves_DEEP,Saboteur,93,2455921256,Dead
773,tranceallnight,chillanddelves,Slayer,93,2455921256,Dead
774,kirsplatrick,CopyingJung,Chieftain,93,2455921256,Dead
775,asdfghjkløæ,niko_delvez,Guardian,93,2455921256,Dead
776,Pink_Donut,DELVEDIEREPEATPOG,Inquisitor,93,2455921256,Dead
777,Carry101,CarryDelveVoidagain,Assassin,93,2455921256,Dead
778,MaximAnoni,so_Cold_and_Sad,Juggernaut,93,2455921256,Dead
779,mayatta,Numerii,Chieftain,93,2455921256,Dead
780,Silenceint,Silenceint_DHC,Juggernaut,93,2455921256,Dead
781,limittesting1,yoinkdemi,Saboteur,93,2455921256,Dead
782,Hypnotizelegend,EndlessDelveFTW,Inquisitor,93,2455921256,Dead
783,Kazuma180,ElusiveHavel,Assassin,93,2455921256,Dead
784,Aekolol,Schwepepslulz,Elementalist,93,2455921256,Dead
785,KMDR_Keen,Toom_BasicallyVincible,Inquisitor,93,2455921256,Dead
786,u83r_pl4c1d,Absolutely_Deeper,Guardian,93,2455921256,Dead
787,JayBoy000,HomeLabGitAdmin,Pathfinder,93,2455921256,Dead
788,SpaniardPuss,SpaniardTopUnoGuardian,Guardian,93,2455921256,Dead
789,BiffTannon,ArthurScargill,Occultist,93,2455921256,Dead
790,AugmentedFascist,coldlordNose,Elementalist,93,2455921256,Dead
791,mAjestikZ87,dsfgdh,Necromancer,92,2452652392,
792,Markvb,mark_endIess_delve,Trickster,92,2451306726,
793,LegionS1991,DeepDelveNoPants,Inquisitor,92,2448459697,
794,blackflys,BLF___,Trickster,92,2446396937,
795,Mevorra,MevorraDelveHCSSFAbso,Guardian,92,2436653334,Dead
796,BEASTMODEEEE,SUCKMYMINIONSS,Occultist,92,2435239160,Dead
797,Erne113,Kaps_went_flat,Pathfinder,92,2433734857,Dead
798,Malavorice,IpponDatara,Inquisitor,92,2433160672,Dead
799,Hoh_san,StefanIsDeepStinker,Chieftain,92,2432631403,Dead
800,KoopaSlayer,KoopaMyAssIsAVortex,Occultist,92,2432599147,
801,Brainyy,DelveToTheEnd,Inquisitor,92,2430627465,Dead
802,duckyee,duckstrap,Saboteur,92,2430051635,Dead
