Rank,Account,Character,Class,Level,Experience,Dead
397,jvsngu,nomoretrolling,Trickster,85,1291606048,Dead
398,Infinitus89,NoryHammertime,Champion,85,1291569880,
399,Rudelritter,DickDurchDarmDetonation,Necromancer,85,1291460994,
400,He_cTou_3a_MHou,_x_Flic,Champion,85,1291399163,
401,ZahaXIV,NoselingMestari,Champion,85,1291270350,Dead
402,Tajx,BogusBleed,Deadeye,85,1291270350,Dead
403,Narkofix,dileriumdiler,Champion,85,1291270350,Dead
404,stanperry,standeliriumEWwwwwww,Necromancer,84,1280388403,
405,Dreamcore_thereal,PainChamp_Everywhere,Ascendant,84,1277137037,Dead
406,Gnomex82x,Del_on_fire,Inquisitor,84,1272478202,Dead
407,ryosakes,SOUPYPARK,Champion,84,1267191344,
408,rickyjb,dfdsewrerw,Berserker,84,1265101400,Dead
409,GalaxyFalling,daphSunHYPERCLAP,Elementalist,84,1261147700,Dead
410,pillebrille,PILLE_happy_LONGneck,Guardian,84,1259189301,Dead
411,HovdeySergey,Предательский_пёс,Champion,84,1257700640,Dead
412,Bassland,ArtislavSuckPisLohovski,Berserker,84,1256956238,Dead
413,amdilol,amdi_delirious,Deadeye,84,1255711394,
414,RagnarokAgent,RagnarokBlightMechanist,Trickster,84,1254578010,Dead
415,goaga1,GoagaDelirium,Deadeye,84,1253269453,Dead
416,Brainmeat,PoopinPods,Trickster,84,1249888028,Dead
417,Ryuwindragon,DragonWorship,Champion,84,1242756149,Dead
418,Daejin_Kim,Liquid_Zdps,Pathfinder,84,1241206432,Dead
419,joooooooooooooo,무한환영하코스스프JOO,Elementalist,84,1240951936,Dead
420,s3pulba,MarauderGoesDelirious,Chieftain,84,1232947947,Dead
421,bigdummydan125,mostpositivefan,Berserker,84,1232591463,Dead
422,nerva2018,DECrema,Necromancer,84,1228274266,Dead
423,rulerix,RulerixGrayLeague,Occultist,84,1227691511,Dead
424,VileArcanist,VileLSRaiderG,Raider,84,1227540969,Dead
425,SteveAustin,IㆍㆍDIED,Elementalist,84,1224029226,Dead
426,riot42lol,WasteLifeForLootbox,Champion,84,1222571240,Dead
427,strTrader,strKB_CF,Gladiator,84,1222206915,Dead
428,Xidion,HopelessWitchDelirium,Necromancer,84,1219530602,Dead
429,lovelygom,NO_CLUE_MAN,Inquisitor,84,1218353292,
430,Muckla,qweeeewqeq,Pathfinder,84,1217686475,Dead
431,Abattoir,Abattoir_Delirium_HCSSF,Necromancer,84,1212924368,
432,purplemedic,ㆍMedicㆍDeliriumㆍChiefㆍ,Chieftain,84,1207261397,Dead
433,kmum,XLostkozX,Guardian,84,1203254133,Dead
434,Pink31,pi_DeliDemi,Saboteur,84,1200212940,Dead
435,bernieja,MishYoinked,Deadeye,84,1189918242,Dead
436,inf1n1tyz,xxdxdxddxdxdxdxdxdxdxd,Occultist,84,1189918242,Dead
437,Smil,TrapCuckMire,Saboteur,84,1189918242,Dead
438,Mosh47,MoshDistractedLife,Slayer,84,1189918242,Dead
439,zerosette,Here_by_pure_luck,Raider,83,1179935293,Dead
440,laoshanlong,나이트로콜드브루샷추가두번,Elementalist,83,1178526222,
441,serika0224,oketufire,Ascendant,83,1177177736,Dead
442,Yazilliclick,YazDelirius,Occultist,83,1176833389,Dead
443,fr4nkteht4nk,frank_pn_chmp,Champion,83,1173594556,Dead
444,AerizChan,Aereeeez,Ascendant,83,1170747880,Dead
445,gghx,SoColdGoAgain,Trickster,83,1170123020,Dead
446,lion243,igwn_deli_dd,Necromancer,83,1168192446,Dead
447,FlyingGiraffes,PainㆍPeko,Deadeye,83,1166846719,Dead
448,hsleW,welshgnb,Saboteur,83,1162252019,Dead
449,kettususi,PawbsOfExile,Hierophant,83,1161534400,Dead
450,OtisNixon6,big_boiiii,Juggernaut,83,1161520936,
451,RDeschain,HardCringe,Raider,83,1159890758,Dead
452,Kazak132,GreyPain,Elementalist,83,1159357317,Dead
453,HaLLuCiiNaTioN,Disable,Champion,83,1153885840,Dead
454,Nachtmeuchler,DeliHoeXoe,Necromancer,83,1153773286,Dead
455,sungone3,유저좃으로아는빡빡이,Pathfinder,83,1148414699,Dead
456,Gantzerino,GantzerL,Champion,83,1136073504,Dead
457,barrlo,BarrloGoesInsane,Saboteur,83,1134857331,Dead
458,aleowns,LyanennDelirium,Inquisitor,83,1130556688,
459,potapi725,POPOIIZ,Gladiator,83,1130188207,Dead
460,Murgluph,RipDiuf,Champion,83,1129085867,Dead
461,Forty2,TITANIUS_ANGLESMlTH,Champion,83,1125967868,
462,ExiledKore,OneHundredPercentJuiced,Assassin,83,1123900259,Dead
463,mrstrong,deli_gfdsagfdgfdsa,Hierophant,83,1123632587,Dead
464,Mazwa,MazwaDeliriumFour,Ascendant,83,1120097929,Dead
465,Delzeed,DelzPainChamp,Trickster,83,1118394740,
466,Butterknorke,ando_jabsdjinasd,Chieftain,83,1116787929,Dead
467,HaroldPinter,CommercialAndy,Ascendant,83,1116346251,Dead
468,Primorino_P,PrimoGetsDelirious,Occultist,83,1115819762,Dead
469,greenpapa,ABxREDxMAD,Guardian,83,1112295643,Dead
470,bigtymler59,somuchfunfuck,Guardian,83,1103842624,Dead
471,Xhibbi,XhibbiIsAnOldMan,Hierophant,83,1101291323,Dead
472,Zrshawn,Gambino_Two,Chieftain,83,1099369133,
473,ishville,verymetaandverycool,Champion,83,1096859568,
474,rulerix,RulerixWhatNow,Occultist,83,1096626711,Dead
475,Insadie,Selene_InvasionHCSSF,Assassin,83,1096169525,Dead
476,DzikiRaf,DziqqqQQQ,Saboteur,83,1096169525,Dead
477,JistenSwe,PleaseLevelFifty,Inquisitor,83,1096169525,Dead
478,fishB0,HexNOED,Champion,82,1088154670,
479,Maran2013,MaranEverywhere,Inquisitor,82,1074981713,Dead
480,xSayByeBye,sbbㆍTooManyVodkas,Occultist,82,1071303107,Dead
481,ineout,인연_Delirium_SSFHC_Geo,Pathfinder,82,1070858438,Dead
482,RomeoBravo84,RB_HappyNewYear,Hierophant,82,1070754005,Dead
483,awcharge,Ilitany,Guardian,82,1066174437,Dead
484,urvshabon,Flurffffffffff,Raider,82,1063556365,
485,evaldasltt,asqeaz,Trickster,82,1059196686,Dead
486,Myzk66,MyzzieDelirium,Elementalist,82,1056199715,Dead
487,edwinpoe82,omegalolchimm,Berserker,82,1055095005,Dead
488,trtycd,CR_환영사보,Saboteur,82,1055057265,Dead
489,Zak_Hazadar,Kargil,Inquisitor,82,1054258713,Dead
490,Dangun575,DeliriousHelixDangun,Raider,82,1054050989,Dead
491,Altstera,Astadiedagain,Deadeye,82,1053396446,Dead
492,mongr3l,RnDelcopy,Occultist,82,1040776894,Dead
493,Amp3d,DepmaAgain,Champion,82,1040729680,Dead
494,freezEpica,freez_nye,Slayer,82,1037578213,Dead
495,0000,Isenlen,Pathfinder,82,1030915384,Dead
496,GINI_HOON,지니_찍먹가자,Slayer,82,1030845744,Dead
497,Jonte_84,JSNBEER_CALORIES,Occultist,82,1030164837,Dead
498,rawthurk,VIRADADEANODASBOAS,Champion,82,1021390100,Dead
499,BrainFugg,CantStopWontStopss,Champion,82,1017872550,Dead
500,Jackpebs,HollyIlex,Champion,82,1017484515,Dead
501,Monstromo,_h__deli,Assassin,82,1011974286,Dead
502,saint_antohsa909,С_НГ_БРАЗА,Guardian,82,1009443795,Dead
503,Fiveosix,FiveOneck,Inquisitor,82,1009443795,Dead
504,Zoricus,ZoricusDeliriousChamp,Champion,82,1009443795,Dead
505,myofee,Akizardelirium,Champion,82,1009443795,Dead
506,Subiedude,DeliriumBettyWhite,Champion,81,1007378929,
507,지능범,지능범한무환형이호기,Champion,81,999216992,Dead
508,AnZpoe,TheSilentSea,Elementalist,81,997255104,Dead
509,ArtCrusade,HereWeRIPAgane,Hierophant,81,997194942,Dead
510,Prokeroni,Pipirium,Slayer,81,996328324,
511,Poiuytr133,PRISONFANCLUB,Necromancer,81,995199400,Dead
512,mystatssuck,LastTrySaidNoOneEver,Pathfinder,81,991809263,Dead
513,madam0909,Adult_MeeLo_Delirium,Champion,81,986973049,
514,runsoncoffee,CajunCrawfishBoil,Trickster,81,984865183,Dead
515,Kulin_ban,_Kulin_ban_the_Bossnian,Berserker,81,980644823,Dead
516,Erne113,__Kaps,Elementalist,81,979990532,Dead
517,oOShannonOo,ElizabethY,Occultist,81,963225203,Dead
518,Jintetsu,SingularSoulSlasher,Berserker,81,961407591,Dead
519,Rumblepit,Ignant,Hierophant,81,958259056,Dead
520,뒷골목의제이엠,BS_DELIDELI,Pathfinder,81,954221886,Dead
521,ferinir,FerinirwhyamIstilhere,Necromancer,81,952288271,Dead
522,Uberfriedguy,EleriumWithABIGD,Necromancer,81,952182679,Dead
523,RawbehXD,SighOnToAnother,Ascendant,81,951625353,Dead
524,baidoweb,DeliriumHCEnjoyer,Inquisitor,81,948672618,Dead
525,Romyllo,Rommyllo,Guardian,81,947344347,Dead
526,Chaosu,RacingCow_Delirium,Slayer,81,945170443,Dead
527,Maran2013,MaranGoAgane,Chieftain,81,941868438,Dead
528,AlienAshtray,sahrins,Duelist,81,937791071,Dead
529,cestarix,ctx_VaalDN,Assassin,81,935655598,Dead
530,Crimewatch,Ormgard,Guardian,81,933183778,
531,LewsTherinThelamon,Lews_third,Saboteur,81,932326154,Dead
532,Twisting,Nef_BootyBay,Chieftain,81,930789393,Dead
533,Roro_Biceps,Roro_bicepsrssss,Necromancer,81,930210701,Dead
534,Celothian,CelothOldmanDeliHcSSf,Guardian,81,929261318,Dead
535,MrDevvie,DEV_Deli_NEFYOINK,Trickster,81,929261318,Dead
536,Soggywontonz,OuchMyHairyHole,Champion,80,921333130,Dead
537,neokoros,nickdb,Guardian,80,918233173,Dead
538,Tancryn,LiekkiLaura,Elementalist,80,915579240,Dead
539,VileArcanist,VileLSRaiderS,Raider,80,913986685,Dead
540,DJKiller666,D_DeliriumTwo_J,Guardian,80,906021417,Dead
541,Виолент,Vio_Ignite,Chieftain,80,905188448,
542,duhGypsy,ToTheMud,Deadeye,80,902794282,Dead
543,Fleezblarp,Endless_Lag,Saboteur,80,901281187,
544,ALLKINDS,VVho,Champion,80,900515780,
545,gezzzy,Desmina_Void,Necromancer,80,900393584,
546,Gachimuchi_Eternal,Occultist_GOD,Occultist,80,889696511,Dead
547,EyeHateGod,Diapsokara,Pathfinder,80,882337085,Dead
548,rottkivanus,CumFartsz,Champion,80,880563540,
549,oc_redfox,A_Tmp_PaddingMyOdds,Necromancer,80,879821488,Dead
550,bestpie,DeliriousPoeFansKEKPIE,Necromancer,80,874573305,
551,kaqta,tupSi_V,Hierophant,80,874252127,
552,21121995q,ssssssddfd,Pathfinder,80,873881209,Dead
553,anksol,SorrowBear,Berserker,80,873570954,Dead
554,oc_redfox,A_Tmp_ExtraSplosion,Chieftain,80,872847902,Dead
555,mjk78,This_build_is_not_PC,Raider,80,871012656,Dead
556,Drturtle,thirdtimers,Gladiator,80,869994105,
557,U_g_a,_Uga_,Inquisitor,80,869077131,Dead
558,Ossrius,Nietzsche_Poster_Child,Slayer,80,868381174,Dead
559,doppa300,DeliMinionsh,Necromancer,80,866771044,
560,RUS311,Rash_RUS,Ascendant,80,865990748,
561,Agony4Grace,bmtesta,Occultist,80,865387722,
562,Rayzzzor,ATAKA_TPEHEPOUgA,Inquisitor,80,864929684,Dead
563,Blitztek,BlitztekDeli,Gladiator,80,864620025,Dead
564,Otariinae,sdafsad,Juggernaut,80,864483891,
565,Vagrant108,tftftft,Berserker,80,864319801,
566,Holzschwert,Peek_en_Feu,Chieftain,80,864046362,Dead
567,Ranggarn,Ranggarn_แหกปากหาพ่อง,Berserker,80,863103541,
568,Vianti,META_RAB,Trickster,80,862817336,Dead
569,Zak_Hazadar,Chogall,Chieftain,80,861648548,Dead
570,Nubtro,Deltro,Juggernaut,80,859698120,Dead
571,sakuramoo,IHateMyselfPOGGERS,Elementalist,80,857921736,
572,Eevil,Eevil_DIE,Champion,80,856841430,
573,gordooo1,EmotionalDMG,Gladiator,80,856603603,
574,AngryManlet,dewrtetyhhjkkjliopup,Inquisitor,80,856487835,Dead
575,King__Yoshi,HC_Epsilahn,Champion,80,856263944,
576,Ostantus,Pipec_konechno,Ascendant,80,856049666,
577,Demorick,DemoricSeismicTrap,Saboteur,80,855323044,
578,Rawrgrrgrr,TwostrikesA,Champion,80,855252256,
579,CTAPMOC1,хочу_сто_безумия_всегда,Necromancer,80,855238706,
580,Yunsoulja,UniqueAssets,Chieftain,80,855129128,Dead
581,PSYCHOxnc,PSYCHOxnc_Deli_HCSSF,Occultist,80,855129128,Dead
582,Fandadom90,Thatwasunplanned,Gladiator,80,855129128,Dead
583,swaggyver,DeadliriumEvent,Inquisitor,79,847774447,
584,kaqta,tupSii,Elementalist,79,842135475,Dead
585,ToodbooT,whathe_DDDD,Assassin,79,841932244,Dead
586,NanamiPoE,BossCockulos,Inquisitor,79,841647610,Dead
587,LolWhyShouldICare17,AgainButWhy,Elementalist,79,839344065,Dead
588,s3pulba,MetaPainJugg,Juggernaut,79,836621114,Dead
589,screamindonkey55,asdfdsafadsfdasfasdf,Saboteur,79,829004506,Dead
590,CrowingFly,Ulfffffffff,Champion,79,826861029,Dead
591,LeninCat37,bad_idea_number_two,Slayer,79,826648945,Dead
592,Omnavor,Omnomnavor,Champion,79,826617535,Dead
593,NeXusQ12,Nexushelix,Champion,79,825742332,Dead
594,bestaid41,FO_DE_Juggernaut_II,Juggernaut,79,825294127,Dead
595,a1i3nj03,Sadge_builds,Assassin,79,824866120,Dead
596,Fiveosix,FiveODelirious,Berserker,79,821703394,Dead
597,neokoros,magaflar,Inquisitor,79,817999420,Dead
598,spiritmoon91,OldManSupertankyZhed,Inquisitor,79,817377361,Dead
599,amdilol,amdi_delirious,Pathfinder,79,817255380,Dead
600,Kmigu,두번째가보자잇,Elementalist,79,815731706,Dead
601,Syroxor,Syroxis_del,Occultist,79,815080812,Dead
602,kalbright,Tolmans_Wing_Man,Slayer,79,814731565,Dead
603,Feareck,DeliriumGotMeOnceAgain,Hierophant,79,812725125,
604,Ossrius,Fire_and_Fog,Elementalist,79,812623642,
605,Zlage,ZlaygeㆍNODDERStwo,Gladiator,79,812459687,Dead
606,misterchen,PowDelirious,Occultist,79,810755593,Dead
607,Manly,Jungroan_Tall_Nipples,Guardian,79,810366090,Dead
608,Cereniq,Helixinx,Raider,79,807451547,Dead
609,Kinria,Shoon_hadtwopyres,Elementalist,79,805087528,Dead
610,인적자원,뽕맛을볼수잇을까,Berserker,79,804221448,Dead
611,kinglejosh,LeJoshG_GetHexed,Occultist,79,803850430,Dead
612,FelQuiste,vV_lAte_stArt__,Champion,79,803061882,Dead
613,Scugalen,KaesewillBlitzen,Inquisitor,79,802959101,Dead
614,toXic137,RF_Deli_,Inquisitor,79,802014669,Dead
615,merko1234,MerkoOneDCDeath,Guardian,79,799991937,
616,hYqq,SSFHCEventCIB,Chieftain,79,799487434,
617,déspair,DESPAIR_RAT_MEAT_YUMMY_,Berserker,79,797366056,Dead
618,Manfrity,HappiesNY,Hierophant,79,793826573,Dead
619,_Ntropy,_NtropyWhatCanGoWrong,Ascendant,79,793227811,Dead
620,김코사,Deli_Kimcosa,Guardian,79,791451567,Dead
621,Mexon50,FollowingTheSkelliy,Guardian,79,789557798,Dead
622,RawbehXD,BestAcrowned,Ascendant,79,789530136,Dead
623,GrimMeepo,AFK_Heisenberg_Delirium,Necromancer,79,786786946,Dead
624,B3NK5,Benks_HappyNewYear,Occultist,79,786681312,
625,RUS311,DotGod_RUS,Inquisitor,79,786612664,Dead
626,Mazwa,MazwaDeliriumTwo,Berserker,79,786612664,Dead
627,pyro97,delicoldsling,Occultist,78,779227960,Dead
628,Chiblue,Chiblue_MetaCuckeroni,Saboteur,78,778167338,
629,DynamicInsanity,ArrowsInTheRain,Pathfinder,78,776452239,Dead
630,Bajshatt,BajshattDeli,Raider,78,775474286,
631,JustBSka,DuhotaPzdc,Pathfinder,78,774661957,Dead
632,Rubrick2014,MyNmDelirium,Deadeye,78,771105441,Dead
633,jvsngu,daint_opbuilder,Trickster,78,770879772,Dead
634,Deyan2,DIRETANK_MANANAUGHT,Hierophant,78,769373458,Dead
635,Kirushka2564213,GoodBoy_TV_VORTEXX,Occultist,78,767442493,Dead
636,bannyan,DEDEDEDENyang,Saboteur,78,767187769,Dead
637,Dallten12,DalltenLOLOL,Juggernaut,78,765260747,Dead
638,Brizzle2727,WitcherWayYouGonnaGo,Necromancer,78,764430695,Dead
639,greenpapa,dedXredXmad,Guardian,78,758227757,
640,Zikliv,FoggyAscenDING,Ascendant,78,758224468,Dead
641,focus84,ExeptFaith,Hierophant,78,758078192,
642,Achamina,Klone_Iron_Loser,Necromancer,78,755738336,Dead
643,Cryxdragun,Pajulio_champhelix,Champion,78,755599729,Dead
644,Chrys,SamsungCurrent,Elementalist,78,754487161,Dead
645,Fustosus,_Rusty_Shacleford_,Assassin,78,754089534,Dead
646,wolviesaurus,CitronsaftFuckSpites,Assassin,78,751263391,Dead
647,rickyjb,sdsfwewe,Hierophant,78,751031968,Dead
648,Spazolaman,ForbiddenBirdTakeThree,Assassin,78,748747070,Dead
649,cuffdawg,cuffy_deli,Trickster,78,744794146,Dead
650,Zephrax2657,ㆍZephraxㆍ,Necromancer,78,742410129,
651,Arisen,StevensAliveCrabRave,Juggernaut,78,738937037,
652,Fustosus,Rusty_Shakleford_,Elementalist,78,737649890,Dead
653,b0sie,skyymloord,Berserker,78,736565934,Dead
654,Loedwig,DoerCoronaHoax,Necromancer,78,735130960,
655,13erserk,DeanTheBeserkHCSSF,Champion,78,734676800,Dead
656,Astranim,СРАЧ_В_ТУМАНЕ,Inquisitor,78,733984976,Dead
657,Machetelol,ImaTryDisPoisonTing,Deadeye,78,732501075,Dead
658,madee,Made_deli,Inquisitor,78,731460857,Dead
659,Naksu80,fffffffdcdcdcdc,Hierophant,78,728533537,Dead
660,Hoodoo5785,Hoodoo_Delirium,Chieftain,78,724717938,Dead
661,PokemonTrainer,EspiaㆍNoMasRIPS,Necromancer,78,723298169,Dead
662,MJHAT,MJHAT_FEEL_THE_BERN,Hierophant,77,711338432,Dead
663,vTurmoil,DeliTurm,Necromancer,77,711118371,Dead
664,Fustosus,_Rusty_Shackelford_,Chieftain,77,706682048,Dead
665,qustjdwns98,좉나열받네시발똥같은게임,Berserker,77,706177039,Dead
666,Sofitia,GoingFullGas,Elementalist,77,705391585,Dead
667,olye,hardviok,Guardian,77,703640262,Dead
668,Rumblepit,DottyHottie,Hierophant,77,703302422,Dead
669,dlaud2,지방미만잡,Saboteur,77,701629684,Dead
670,Rodent1,RodentDeli,Necromancer,77,695313528,
671,ianSANE,KissedYourBum,Occultist,77,693506657,
672,zura83,ARCAIZZO,Slayer,77,691118509,Dead
673,Saerosz,CursedNecro_DD,Necromancer,77,690652007,Dead
674,ChaoxRising,JohnWickiLeaks,Champion,77,687831176,Dead
675,LAC_ASS,LAC_DEMON_TEST,Inquisitor,77,687269587,
676,registerzero,DisappointedAndBored,Champion,77,686317265,Dead
677,casualcarpet,MistakeWasMade,Elementalist,77,685610215,
678,TwoHarbors,Kumakuras,Trickster,77,685393446,Dead
679,KeeperOfSoulz,KeepDelirious_I,Juggernaut,77,683864553,Dead
680,houtchou,Hoochoodeli,Occultist,77,683104216,Dead
681,NorToXz,EndlessDelEQjugg,Juggernaut,77,682993586,Dead
682,dslily,lily_delirium,Champion,77,680304686,Dead
683,oordeel,ManBone,Assassin,77,678764319,Dead
684,hanabito,OldPeepeeOlderBalls,Inquisitor,77,677861068,Dead
685,Immerfestedruff,FesteDruffLastTryMaybe,Inquisitor,77,673580151,Dead
686,Manly,Ranger_Tallest_Nipples,Raider,77,672062129,
687,Simone_78,DieOrDieTryingTo,Guardian,77,671808626,Dead
688,MODERNDEFENDER,_BORG_TACTICAL_CUBE_,Inquisitor,77,669184340,Dead
689,antimag,Samurayoous,Ascendant,77,668953283,Dead
690,Volonnais,RABOUGRINPINTIGRU,Elementalist,77,668645765,
691,everflowing,PaleHeliChamp,Champion,77,666779057,Dead
692,BlizMare,The_CommUNicaTor,Hierophant,77,666212433,
693,Sether,SetherD,Necromancer,77,665843111,Dead
694,rileyc,rileysmall,Necromancer,77,665752215,Dead
695,rEDNiNE150,RednineLoopyBrainLeague,Inquisitor,77,664824416,Dead
696,BeeftownBakery,BeeftownBakeryDeliriumE,Assassin,77,664824416,Dead
697,hsdf,hsdf_heisdead,Raider,76,662400573,
698,Str3Rx,Zero_fps_roflanEbalo,Hierophant,76,657977115,Dead
699,Narkofix,neda_ukraden_,Occultist,76,657192910,Dead
700,agonysenpai,ah_watasino_koEwa,Berserker,76,653426850,Dead
701,idimba,DimbaDelirium,Hierophant,76,652150407,Dead
702,gluttons,Gluttonscoldsleep,Hierophant,76,648152316,Dead
703,Hellorb,PainOnceAgain,Deadeye,76,640834985,Dead
704,mystatssuck,SnoobieDeadInside,Deadeye,76,640537255,Dead
705,Fiveosix,FiveOArrow,Hierophant,76,639432162,Dead
706,viniciusxis,vncnnn,Guardian,76,639304179,
707,StuelpnerKarl,Karlo_of_the_Universe,Guardian,76,638745052,
708,TheKeeper122,Absolutely_PainChamp,Guardian,76,637309432,
709,nerva2018,DEExpTra,Inquisitor,76,636792910,
710,Ripzit,LuvMyKimby,Hierophant,76,636274444,Dead
711,terence_,terence_DUDE,Occultist,76,635737238,Dead
712,Htown22,AlreadyDeadtown,Deadeye,76,634585350,Dead
713,FrankyBoy75,EndlessDeliShadow,Saboteur,76,633047882,Dead
714,ctnka,фывйафыв,Necromancer,76,632194903,Dead
715,지한아비,태한_SSF,Necromancer,76,631196815,Dead
716,꿈의기행,환영리그_배포불가,Champion,76,629646451,
717,Bleave,KBGLADBOOMBOOM,Gladiator,76,629574974,Dead
718,WilderWilli,ww_wew,Saboteur,76,629037242,Dead
719,Wondrr,WondrSlams,Berserker,76,628490779,Dead
720,BlizMare,Delirious_CommUNicaTor,Elementalist,76,625692699,Dead
721,Soggywontonz,ThisSmellsSoBad,Assassin,76,624343623,Dead
722,nabsnabsnabs,nabimaru_nonmetaslave,Elementalist,76,617922903,Dead
723,Swysh,SteelSkillzStillWillKil,Ascendant,76,617879292,Dead
724,xzanq3,Fructo,Champion,76,617640443,Dead
725,BaneslayerAngel,notlosingtopengwolf,Assassin,76,617018565,Dead
726,Bindura,Kekbobdole,Slayer,76,616693605,Dead
727,LolWhyShouldICare17,ProbablyAPoorChoice,Trickster,76,614910976,Dead
728,Fekth,ShieldMassster,Gladiator,76,614339048,Dead
729,ferinir,Ferinirdeli,Pathfinder,76,612449629,Dead
730,Tjark6,TjarkㆍPoopInPussy,Juggernaut,76,611528235,Dead
731,KaTatWAR,WarShrikeDelirious,Gladiator,76,611265896,
732,HeavenSlut,BadlyCoded,Inquisitor,76,610815862,Dead
733,lmwoodstock,BalzzySSFHCDominator,Guardian,75,606488177,
734,RebirthU,DOOMㆍNewYearStrats,Elementalist,75,606207566,
735,runsoncoffee,SoFoggy,Trickster,75,604663568,Dead
736,shyone,Kukktrynet,Necromancer,75,604397659,Dead
737,PekkaKokko,BaxterFuckTencentLol,Gladiator,75,602951862,Dead
738,hki9997,크리스가말대꾸,Gladiator,75,600655248,Dead
739,Ma1ns3m,Poisonous_guy,Trickster,75,600630126,Dead
740,minhlong93,deathhhhhhhhhhhhh,Champion,75,600373510,Dead
741,Delíverance,Delverance_Deli,Champion,75,599930036,Dead
742,Zeisaraph,ColorlessWorldVII,Assassin,75,598607566,
743,Mcrackenstan,McSlappingFiveDolaSpins,Juggernaut,75,598227237,
744,DrMeatshield,PainMeats,Inquisitor,75,596276206,
745,Dangun575,DeliriousDangun,Champion,75,596079094,Dead
746,Celly123,Celly_delirious,Gladiator,75,594847649,Dead
747,Reginrok,EndlessDeliriumIsBoring,Necromancer,75,593173630,Dead
748,Kulin_ban,Kulin_ban__the_Bossnian,Juggernaut,75,591643815,Dead
749,AlienAshtray,sahrins,Slayer,75,590350990,Dead
750,IcyStylez,IcYBoT,Necromancer,75,589237128,
751,MrKorki,MrKorekk,Necromancer,75,589031209,Dead
752,myofee,MyofeDelirium,Ascendant,75,588968731,Dead
753,cmdrzach,Mommy_Milf_Witch,Occultist,75,587758722,Dead
754,Nazruk,Casimudo_WhyNoDDmyDude,Trickster,75,587529691,
755,RawbehXD,noicStsroW,Ascendant,75,586737604,Dead
756,PSYCHOxnc,PSYCHOxnc_DeliriumHCSSF,Occultist,75,581913823,Dead
757,ElementSilvos,SilvosTwentyTwo,Trickster,75,581688064,Dead
758,aFlawks,flawks,Champion,75,581324305,Dead
759,paulius86,Gaidukasxy,Champion,75,580329419,
760,Fustosus,_Rusty_Shacleford,Raider,75,578621268,Dead
761,koo_lilil,myiumg,Champion,75,578311761,Dead
762,Silentpawn,ChiowzZZz,Saboteur,75,578153347,
763,hakhan5561,EveryWhereNooB,Gladiator,75,577615188,Dead
764,olomanolo,PatogggenPLP,Hierophant,75,576335769,Dead
765,atomic619jdd,AtomicBVB,Occultist,75,576228177,Dead
766,u83r_pl4c1d,Foggy_Bottom_Boy,Assassin,75,574894426,Dead
767,Omnavor,Eighty_nine_percent,Raider,75,573580891,
768,easypy,Yabalom,Gladiator,75,572928338,Dead
769,evilwasp,Chaos_is_life,Trickster,75,571978233,
770,Dwarfy,NeverGiveDemiUp,Ascendant,75,570227556,Dead
771,AnZpoe,imontvmom,Deadeye,75,569450367,Dead
772,cajuncarrot,yUMadItsOnlyGaem,Chieftain,75,567578474,Dead
773,figarotokii,RRRulio_delirious,Inquisitor,75,566821207,Dead
774,TeeBung,HandforthStrumpet,Slayer,75,565007481,Dead
775,allgameru,BloomScionMeta,Ascendant,75,563048781,
776,Murgluph,FyusDiuf,Gladiator,75,562039477,Dead
777,Vylkodava,DeliriusVylk,Ascendant,75,561933671,Dead
778,ab41k6j3,justfgf,Hierophant,75,560961898,Dead
779,Quarela,YAXI_MII,Necromancer,75,560961898,Dead
780,dotung321,DoTung_EveryWheee,Slayer,74,555404253,Dead
781,Athuurl,cxfdgnhezruihxfnqs,Necromancer,74,553260635,
782,Nemesis61185,BrolyThe_Ist,Champion,74,553074612,
783,Almahid,DrugieJebanie,Occultist,74,552121101,Dead
784,ighnaz,nsQig,Gladiator,74,551282104,Dead
785,Gematogen,edsfddsgsdtg,Necromancer,74,550727467,
786,elwaaa,elwaaaaskldfjkledfjewkl,Raider,74,550355625,
787,Knight_Bort,BortInTheMirror,Champion,74,547686971,Dead
788,MinskToe,질리는이벤트리그그만해,Hierophant,74,543920049,Dead
789,Catmaster,CatmasterWTFismyLatency,Occultist,74,541155207,Dead
790,Stabilos,Yaecen,Elementalist,74,540169561,Dead
791,birkenwald36,Phretan,Saboteur,74,539360627,Dead
792,Falenor69,Dangdohs,Juggernaut,74,538801776,Dead
793,Vagrant108,GAWEGASDG,Juggernaut,74,537687444,Dead
794,Sir_Dragonheart1992,ToxicRainFury,Champion,74,537212903,
795,Zetsuu,Mararax,Champion,74,534687541,
796,SeaHunga,SeaofDelirium,Chieftain,74,534389446,Dead
797,JoPePe,LaCatinDelirium,Ascendant,74,533596700,
798,Keffoklump,hmmmokejda,Juggernaut,74,532355831,Dead
799,Goskond,НГнаХК,Elementalist,74,532235144,Dead
800,GSBelmes,DeliriumBalaceIsATrap,Saboteur,74,531223721,Dead
801,HaroldPinter,ComeandHugmeKids,Elementalist,74,528382138,
802,nabsnabsnabs,nabimaru_weird_build,Inquisitor,74,528100954,
803,Marc_9k,Saaaacscsacsa,Ascendant,74,527918032,Dead
804,Regikoko,Terroronice,Assassin,74,526091377,Dead
805,josiprelic1,VatoPuca,Elementalist,74,524899774,Dead
806,MountRushmore,FRESSKICK,Chieftain,74,523082306,Dead
807,dangla1603,NerfMeㆍ,Elementalist,74,522393020,Dead
